K,seed,round,best,rho,rho_star,L_hat,L_analytic,cos_T1
1,6,12,0.8219498106953861,0.6321179233664262,0.674214359893806,9.664156075154132,20.0,1.0
1,6,13,0.8318595589285669,0.7027556471572788,0.7305195301961823,7.377775916037404,20.0,0.9999999403953552
1,6,14,0.8359971887001967,0.6489583704552376,0.44647089565669446,24.79575308169389,20.0,1.0
1,6,15,0.8377854567369962,0.6849311129975438,0.5382348227343235,17.1585024885544,20.0,1.0000001192092896
1,7,0,0.6283568940432631,1.0,0.49901524113856527,20.078936175110634,20.0,1.0
1,7,1,0.6670881512640766,0.9823781439121618,0.4370014400234787,25.766439577236785,20.0,0.9999999403953552
1,7,2,0.7308166725294167,0.9113469322250448,0.813986321746945,4.570437445529551,20.0,1.0
1,7,3,0.7486232154944064,0.8086803988176877,0.8423252368058046,3.7437976758743794,20.0,1.0000001192092896
1,7,4,0.7736181396574192,0.8456443505478674,0.5277881477572732,17.89399228646166,20.0,1.0000001192092896
1,7,5,0.8054403137392916,0.7008225901635216,0.8121367955946834,4.626393125501837,20.0,0.9999998211860657
1,7,6,0.8169922041421019,0.7437551257696058,0.8120112915591526,4.630199367791746,20.0,1.0000001192092896
1,7,7,0.8326449805934028,0.6439417791608287,0.6407818991469316,11.211867917345758,20.0,1.0
1,7,8,0.8326449805934028,0.5876682337789932,0.8526381374994229,3.4566096921902463,20.0,1.0
1,7,9,0.8326449805934028,0.6501328130943528,0.5395335684343923,17.069055884762836,20.0,1.0
1,7,10,0.8326449805934028,0.3120531965062878,0.29816419349703827,47.077135471663084,20.0,1.0
1,7,11,0.8326449805934028,0.6720676947740372,0.5670877585446361,15.267909946297628,20.0,0.9999998807907104
1,7,12,0.8338213065543624,0.419648317484837,0.4442885015317816,25.015794761839736,20.0,0.9999998807907104
1,7,13,0.8387244180491737,0.5192855359541605,0.2846069554227791,50.27235146200247,20.0,1.0
1,7,14,0.8387244180491737,1.0,0.6223594392264145,12.135770327288308,20.0,1.0
1,7,15,0.8387244180491737,0.556181023807953,0.3054700582984848,45.472865364949605,20.0,1.0000001192092896
1,8,0,0.5905616672893655,1.0,0.3333333333333333,40.0,20.0,0.9999999403953552
1,8,1,0.6488346037694794,0.6341122751489894,0.7920286991832799,5.251610226527774,20.0,0.9999999403953552
1,8,2,0.6796534465488999,0.7241240222205282,0.6568142516225477,10.450009193000016,20.0,1.0
1,8,3,0.7055008849713058,0.846755653100175,0.8422772830610405,3.7451494919999915,20.0,1.0000001192092896
1,8,4,0.7323817453833436,0.7812530718467172,0.7446963415759857,6.856584198700919,20.0,0.9999998807907104
1,8,5,0.7706858811798969,0.7378804303750949,0.7885415570418358,5.363279615888283,20.0,1.0
1,8,6,0.7706858811798969,0.673527073297431,0.7867660217686406,5.420518231125742,20.0,1.0
1,8,7,0.7718195728702921,0.5801557915417034,0.6135438320904697,12.597508040877692,20.0,1.0000001192092896
1,8,8,0.7835548128862526,0.605621447473103,0.8413790147130837,3.7705001554146698,20.0,1.0
1,8,9,0.7943541686538186,0.6044550644096875,0.32369220177207864,41.78709246162995,20.0,1.0000001192092896
1,8,10,0.7943541686538186,0.61704223955234,0.670346220939888,9.835328931903472,20.0,1.0000001192092896
1,8,11,0.7943541686538186,0.6228779520849479,0.6000163505870237,13.332424992140757,20.0,0.9999999403953552
1,8,12,0.7943541686538186,0.6987853215502793,0.7327363888119182,7.294945775012795,20.0,1.0
1,8,13,0.7969272596155308,0.5693419079745752,0.5732907659591412,14.886311079054453,20.0,1.0
1,8,14,0.7969272596155308,0.5148208639011598,0.495787110546299,20.339895036727274,20.0,1.0
1,8,15,0.7982976278976295,0.4419733126280624,0.5072988084533061,19.42449630618614,20.0,0.9999999403953552
1,9,0,0.6067478728337699,1.0,0.43892374109330196,25.566001853038525,20.0,1.0000001192092896
1,9,1,0.6313147295263919,0.856519070615255,0.4401750991972238,25.43646389010944,20.0,1.0
1,9,2,0.6673220730300421,0.7412513383076473,0.8514600637838445,3.489064080258834,20.0,0.9999998211860657
1,9,3,0.7309740560972777,0.8121830983657845,0.8704746437430608,2.9759708036980195,20.0,0.9999999403953552
1,9,4,0.7349735116543896,0.828249431134596,0.6753601123055443,9.61383065950401,20.0,1.0
1,9,5,0.7798945324859772,0.7004893583225534,0.7139458817272701,8.01332777718868,20.0,0.9999999403953552
1,9,6,0.7798945324859772,0.7108486401716287,0.7518674434391067,6.600433593078947,20.0,1.0
1,9,7,0.7878866546691433,0.6738825651326384,0.60969638186193,12.803212541499285,20.0,0.9999999403953552
1,9,8,0.8002598237869061,0.6087767189426211,0.8183366048417982,4.439820828821931,20.0,1.0
1,9,9,0.8104653420269271,0.6074187116623023,0.5606506820046219,15.672836298868756,20.0,0.9999999403953552
1,9,10,0.819206356927747,0.553656188549452,0.5191497081086502,18.52453288062776,20.0,1.0
1,9,11,0.8204896251697551,0.5572484190933835,0.600083734479595,13.328682066919235,20.0,1.0
1,9,12,0.8204896251697551,0.6218893496341309,0.4818053267423132,21.51054147787934,20.0,1.0
1,9,13,0.8228024982982147,0.5091063709647902,0.4842496242134185,21.301012948614286,20.0,1.0000001192092896
1,9,14,0.8228024982982147,0.4213796285730816,0.5493480060953018,16.406794560259797,20.0,0.9999998807907104
1,9,15,0.8228024982982147,0.4738281050250091,0.27329270450615195,53.1816095718347,20.0,1.0
3,0,0,0.6396713202442961,1.0,0.5442120016555325,16.750383929715888,10.0,1.0000001192092896
3,0,1,0.6449052343850479,0.7554953440662935,0.3782999080040866,32.86810696180225,10.0,1.0
3,0,2,0.6483336641418304,0.8381540068008974,0.7637245427912138,6.18745225458543,10.0,0.9999999403953552
3,0,3,0.6483336641418304,0.7401685155374611,0.8774971922586711,2.7920957200104,10.0,1.0
3,0,4,0.6588831635403526,0.67584135763857,0.3333333333333333,40.0,10.0,1.0
3,0,5,0.6769948308047371,0.8082142415975141,0.7629805383004388,6.212988400137413,10.0,1.0000001192092896
3,0,6,0.7045888347806967,0.689539273357406,0.7641152948007862,6.174060558772398,10.0,1.0000001192092896
3,0,7,0.7299232977861678,0.8766293144317042,0.6200061598361949,12.25774402835608,10.0,1.0000001192092896
3,0,8,0.784997338462347,0.6574188433847776,0.7644860241672919,6.161367726486276,10.0,1.0
3,0,9,0.7939900404736293,0.6267668364062969,0.7320119363246349,7.32195884730811,10.0,1.0
3,0,10,0.7939900404736293,1.0,0.6736750765644766,9.687902515250356,10.0,1.0000001192092896
3,0,11,0.8147156113390908,0.7006690648139442,0.6248621145714899,12.007061291778504,10.0,0.9999999403953552
3,0,12,0.8266195467621446,0.606719580828856,0.6488841804803444,10.822141457039002,10.0,0.9999999403953552
3,0,13,0.8266195467621446,0.6874984318917357,0.8251217171851295,4.238848140161939,10.0,1.0
3,0,14,0.8266195467621446,0.5423831740104739,0.34495159243183027,37.979149651128,10.0,1.0000001192092896
3,0,15,0.8266195467621446,0.583290855146839,0.5773133627030791,14.64323068213181,10.0,0.9999998807907104
3,1,0,0.6253554817473065,1.0,0.3333333333333333,40.0,10.0,0.9999998807907104
3,1,1,0.6253554817473065,0.7516842444278561,0.619584517284544,12.27969621909549,10.0,1.0000001192092896
3,1,2,0.6604879054803027,0.8631817717743533,0.2553453835631976,58.325285230974345,10.0,1.0
3,1,3,0.6604879054803027,0.7439561894318275,0.5445622917212172,16.726744220179654,10.0,1.0000001192092896
3,1,4,0.6724020330989916,0.7824517752567577,0.6109436023169538,12.736245905762214,10.0,0.9999998807907104
3,1,5,0.7359756917279141,0.7004847515756023,0.5315698597542143,17.624405584710043,10.0,1.0000001192092896
3,1,6,0.7519090992193156,0.8013779371329972,0.7866945588920193,5.422827416231278,10.0,1.0
3,1,7,0.7853108384016669,0.6060731729028374,0.7596838119017149,6.3267423718481535,10.0,0.9999998807907104
3,1,8,0.7948519642760459,0.5778130407811034,0.6903239646631284,8.97190453146127,10.0,1.0
3,1,9,0.7962936858704903,0.6783931409749734,0.6874664949419009,9.092326894695045,10.0,1.0
3,1,10,0.7990708418192702,0.5017399902601571,0.31191247385324705,44.120552002706624,10.0,1.0
3,1,11,0.7990708418192702,0.6262728842276409,0.7879616340199981,5.381946450824801,10.0,1.0
3,1,12,0.7990708418192702,0.48583478233066685,0.5286835334317332,17.829814502029535,10.0,1.0000001192092896
3,1,13,0.7990708418192702,0.5461613662870449,0.5630728008381313,15.519385717495313,10.0,1.0
3,1,14,0.7990708418192702,0.6163916782274169,0.48955686443817137,20.853272526272384,10.0,1.0
3,1,15,0.8061365907682951,0.4248018670225938,0.3444362918135585,38.06589048643542,10.0,0.9999999403953552
3,2,0,0.5962485034281703,1.0,0.1167348322088326,151.32846830345403,10.0,1.0000001192092896
3,2,1,0.6243453285386515,0.8709378359179533,0.3333333333333333,40.0,10.0,1.0
3,2,2,0.6243453285386515,0.8003982287521946,0.3860753363924299,31.80336093697218,10.0,1.0
3,2,3,0.6727516751395898,0.8616200498111309,0.7021394867382617,8.48436867282391,10.0,1.0000001192092896
3,2,4,0.677582647697636,0.8561287255459802,0.5551191959124833,16.028298331720954,10.0,0.9999998211860657
3,2,5,0.7035473553500877,0.635121805108496,0.7242073083226233,7.616401781864245,10.0,1.0
3,2,6,0.7075153880126787,0.9861890376083501,0.51047827295623,19.178944647688972,10.0,0.9999999403953552
3,2,7,0.7222990257668047,0.8803945704400062,0.7292669415418757,7.424799974772435,10.0,1.0000001192092896
3,2,8,0.7323318759208693,0.7451006846405376,0.7040415944703889,8.40741251238839,10.0,0.9999999403953552
3,2,9,0.7428936904295288,0.501016887091855,0.42605662717523013,26.94211690263024,10.0,1.0
3,2,10,0.7428936904295288,0.5732418402156017,0.5149038620272133,18.842202350665175,10.0,1.0
3,2,11,0.7478947676341579,0.4944804894050747,0.3333333333333333,40.0,10.0,1.0
3,2,12,0.7478947676341579,0.7340317614318513,0.3333333333333333,40.0,10.0,1.0000001192092896
3,2,13,0.7478947676341579,0.6084284273679023,0.530808325657354,17.678384142207943,10.0,1.0
3,2,14,0.7478947676341579,0.47075825138420363,0.29960790130866166,46.753913740731505,10.0,0.9999998807907104
3,2,15,0.7478947676341579,0.7397055850925974,0.3333333333333333,40.0,10.0,0.9999997615814209
3,3,0,0.5986263232527529,1.0,0.6015534384692212,13.247254060909691,10.0,0.9999998211860657
3,3,1,0.6270046722992646,0.7771503680373612,0.3333333333333333,40.0,10.0,1.0000001192092896
3,3,2,0.6518601160412424,0.861432065208763,0.6530931534479256,10.623502779676132,10.0,1.0000001192092896
3,3,3,0.6518601160412424,0.8333256191194554,0.7066910989406722,8.300908317622705,10.0,1.0
3,3,4,0.6518601160412424,0.863865527139101,0.5955270766257323,13.583695494284457,10.0,1.0
3,3,5,0.6602566256872827,0.7376523809182967,0.4923336754032572,20.62285600028993,10.0,1.0
3,3,6,0.6602566256872827,0.8549936249478657,0.63670861448377,11.411542964933151,10.0,1.0
3,3,7,0.6840041779163719,0.661969294623082,0.8227922928961484,4.307471244780328,10.0,0.9999998807907104
3,3,8,0.703795393614784,0.9017393665965269,0.7410647172479857,6.98819621891041,10.0,1.0
3,3,9,0.7097497300844706,0.6717905852172019,0.7521642646825325,6.589936452832467,10.0,1.0000001192092896
3,3,10,0.7421828475873544,0.5264444023191119,0.613443996225866,12.602813171287659,10.0,1.0000001192092896
3,3,11,0.7421828475873544,0.7663582525042644,0.7335040905132053,7.266378277463661,10.0,1.0000001192092896
3,3,12,0.7421828475873544,0.7447191076877498,0.6150511851813525,12.517618828915593,10.0,1.0
3,3,13,0.7675055240105114,0.6449000863913722,0.863704795506305,3.156059922390466,10.0,1.0000001192092896
3,3,14,0.7725117441766477,0.5154150747971076,0.6757566701659135,9.596452218650763,10.0,1.0
3,3,15,0.7725117441766477,0.5186457577008193,0.43137713359001995,26.363143622276386,10.0,1.0
3,4,0,0.6102684601168165,1.0,0.3333333333333333,40.0,10.0,1.0000001192092896
3,4,1,0.6204220634876328,1.0,0.05675559712973931,332.3881522078149,10.0,1.0
3,4,2,0.6503459856529769,0.8771381027398387,0.45248563134921876,24.200298560562302,10.0,0.9999998807907104
3,4,3,0.6503459856529769,0.7305045831548287,0.4589068372070037,23.581830512101085,10.0,1.0
3,4,4,0.6532530337030054,0.6802534302605334,0.7753171935191986,5.795893818914459,10.0,1.0
3,4,5,0.721890077011746,0.7530717457109147,0.7469253744698341,6.776436687796226,10.0,1.0
3,4,6,0.7258655862763174,0.946407767685974,0.7108549272413451,8.135135923746255,10.0,1.0
3,4,7,0.7635324867449487,0.739021146823541,0.6855586907287076,9.17328635822734,10.0,0.9999998211860657
3,4,8,0.7674230143347518,0.7432163435655347,0.7441221135713406,6.877309026621954,10.0,1.0000001192092896
3,4,9,0.7674230143347518,0.4795328635278825,0.5469156655109897,16.5687093298265,10.0,0.9999999403953552
3,4,10,0.7723107803897813,0.4307849332912205,0.5501796042787916,16.35176557701952,10.0,0.9999998807907104
3,4,11,0.7772290484335735,0.5598564662839256,0.652479477484653,10.652305076477173,10.0,1.0
3,4,12,0.7772290484335735,0.8149725702846136,0.521007308571616,18.387177436784203,10.0,0.9999999403953552
3,4,13,0.7811243509505787,0.7567288393538708,0.6363446338097661,11.429509950073621,10.0,0.9999997615814209
3,4,14,0.7811243509505787,0.5694616629538364,0.5236499641580971,18.193452437555646,10.0,1.0
3,4,15,0.7811243509505787,0.5973202662658385,0.3244955909662547,41.63411940496862,10.0,1.0
3,5,0,0.6059877520066947,1.0,0.3333333333333333,40.0,10.0,0.9999999403953552
3,5,1,0.6059877520066947,0.6988842149962553,0.3333333333333333,40.0,10.0,1.000000238418579
3,5,2,0.6605234768222299,0.8868383764828411,0.18911461670509802,85.7559714233387,10.0,1.0
3,5,3,0.6710917235982119,0.810268258107051,0.3333333333333333,40.0,10.0,1.0
3,5,4,0.6710917235982119,0.6899091912795323,0.7531974018265077,6.553463874808774,10.0,1.0
3,5,5,0.7066673619353592,0.8807656907368275,0.6427498915825456,11.116302409257562,10.0,0.9999998807907104
3,5,6,0.7066673619353592,0.7385474269132335,0.7698020879178726,5.980703759969181,10.0,1.0
3,5,7,0.7204733501225593,0.7759059154890197,0.628231742235709,11.83538598165279,10.0,1.0
3,5,8,0.7204733501225593,0.744901482269899,0.6724055022875239,9.743956484532008,10.0,1.0000001192092896
3,5,9,0.7387642441394427,0.5995686378903909,0.646268611811752,10.946884367371517,10.0,1.0
3,5,10,0.7448924453468697,0.5895207990696951,0.7152793653140908,7.961102989763555,10.0,1.0
3,5,11,0.7575977378063627,0.6221730151742991,0.6826787205652634,9.296357711926106,10.0,1.0000001192092896
3,5,12,0.7661380616924246,0.6461458961245937,0.6496899414500209,10.783915101660156,10.0,0.9999999403953552
3,5,13,0.7868333819475974,0.6836605863058145,0.6162339109158717,12.455208396881625,10.0,1.0
3,5,14,0.7868333819475974,0.6906711242015351,0.42733427596701745,26.801768837151833,10.0,1.0000001192092896
3,5,15,0.7868333819475974,0.34905752544076507,0.5679907178444001,15.211843031348552,10.0,1.0
3,6,0,0.6237325244234193,1.0,0.3333333333333333,40.0,10.0,1.0
3,6,1,0.6237325244234193,0.8347860209944827,0.3333333333333333,40.0,10.0,1.0000001192092896
3,6,2,0.6237325244234193,0.8180146086050015,0.4570672558184438,23.7572364797543,10.0,1.0000001192092896
3,6,3,0.6726449881589788,0.8791121874679919,0.3391747499420621,38.966653630367254,10.0,0.9999999403953552
3,6,4,0.6743675750815259,0.893103283843543,0.7638432008405681,6.183384205018885,10.0,0.9999998807907104
3,6,5,0.7257515148650783,0.7198644922467041,0.6677854049768239,9.949741115851609,10.0,1.0
3,6,6,0.7731660310629522,0.8308415931088519,0.7816519002806556,5.586837302920792,10.0,1.0000001192092896
3,6,7,0.7731660310629522,0.5807706759400768,0.650579221927932,10.741836391165135,10.0,0.9999998807907104
3,6,8,0.7731660310629522,1.0,0.8099979094930396,4.691421750109915,10.0,1.000000238418579
3,6,9,0.7832449917099308,0.6703482088357012,0.6961085062503481,8.731153003332517,10.0,1.000000238418579
3,6,10,0.7832449917099308,0.4850258487373339,0.6487785299322152,10.827160698566292,10.0,0.9999999403953552
3,6,11,0.7886230278064078,0.47578291831884495,0.6210267285056131,12.204733036412668,10.0,1.0
3,6,12,0.7886230278064078,0.3970100055127556,0.6435820757837749,11.076067455177892,10.0,1.0
3,6,13,0.7886230278064078,0.44312869143616085,0.47926463669286334,21.73059823067437,10.0,1.0000001192092896
3,6,14,0.7886230278064078,0.4364399874788808,0.3886121808134358,31.465190715680535,10.0,1.0
3,6,15,0.7943221550499651,0.5732397184826026,0.479789136563011,21.684978828972273,10.0,1.0
3,7,0,0.631561944854383,1.0,0.6386071156233335,11.31816027523956,10.0,1.0
3,7,1,0.631561944854383,0.8100679971606226,0.534360694997393,17.427902514606867,10.0,1.0
3,7,2,0.631561944854383,0.8153066641627772,0.3333333333333333,40.0,10.0,0.9999998807907104
3,7,3,0.6709523110179691,0.7709410373189537,0.6086669269436706,12.858693506524144,10.0,0.9999998807907104
3,7,4,0.6709523110179691,0.8727714127063038,0.6817089274516933,9.338034452273217,10.0,1.0000001192092896
3,7,5,0.7307282513848392,0.662460372168113,0.7374937569535595,7.118873633067807,10.0,1.0
3,7,6,0.7307282513848392,0.7976600640519396,0.8286157183843951,4.136640853247723,10.0,1.0
3,7,7,0.7479352593590138,0.6373438162467666,0.6885942276426378,9.044681464247578,10.0,1.0
3,7,8,0.7606141886041642,0.6643500590352015,0.53037113802053,17.70944262661937,10.0,0.9999999403953552
3,7,9,0.7743844773627874,0.7614480458529923,0.4700369692722859,22.54984460257269,10.0,0.9999998807907104
3,7,10,0.778696985281652,0.4893686812876956,0.6423612016873186,11.135130744922195,10.0,1.0000001192092896
3,7,11,0.778696985281652,0.5586139113830593,0.6061193251267842,12.996803056587126,10.0,1.0000001192092896
3,7,12,0.778696985281652,0.5889564392292885,0.6131505207277037,12.618418029333903,10.0,0.9999999403953552
3,7,13,0.778696985281652,0.6496871361295212,0.7078495660265367,8.254591031634847,10.0,1.0000001192092896
3,7,14,0.7830216815387628,0.6133822084614525,0.5311349749704221,17.655211843493763,10.0,0.9999998807907104
3,7,15,0.7841866798925683,0.53574262022195,0.5973814498185422,13.47944601573267,10.0,1.0000001192092896
3,8,0,0.5787311855146069,1.0,0.7373096068288715,7.125646831076721,10.0,1.0
3,8,1,0.6394245607239586,0.8159877733363019,0.6707687671129174,9.816534371573079,10.0,1.0
3,8,2,0.6394245607239586,0.7782426382042427,0.6991706096286835,8.605321397336235,10.0,0.9999998807907104
3,8,3,0.6394245607239586,0.8439657904166349,0.6351104190492134,11.490587148516362,10.0,0.9999999403953552
3,8,4,0.671228996330281,0.7586902082978426,0.190575804345441,84.9451165571242,10.0,1.0
3,8,5,0.671228996330281,0.8218396912346198,0.8359461380061872,3.9249864204193172,10.0,0.9999997615814209
3,8,6,0.6715861603181881,0.822855053930445,0.8053867505744008,4.832789943137288,10.0,0.9999998807907104
3,8,7,0.7110286906305998,0.8101937210513331,0.5491817045237819,16.417819157582507,10.0,0.9999999403953552
3,8,8,0.7110286906305998,0.4174225761484122,0.6892996989229415,9.0149553688342,10.0,1.0
3,8,9,0.727014194941975,0.8388535993192482,0.6613864450864726,10.239506945723859,10.0,1.0000001192092896
3,8,10,0.7282950702053781,0.6437357038976751,0.7571634224119806,6.414376880870757,10.0,1.0
3,8,11,0.7282950702053781,0.7440785658061386,0.2709738039756002,53.807872593473625,10.0,1.0000001192092896
3,8,12,0.7504550286590816,0.5116459762616198,0.6854641260455516,9.177311021920534,10.0,0.9999999403953552
3,8,13,0.7527397182610744,0.6021887470282364,0.6582838417180871,10.382030869542575,10.0,1.0000001192092896
3,8,14,0.765489966235779,0.8059542454055537,0.5476524420960451,16.519512126072975,10.0,0.9999999403953552
3,8,15,0.765489966235779,0.6619308701333805,0.6074202644165125,12.926132319954759,10.0,0.9999998807907104
3,9,0,0.5969117931310965,1.0,0.3333333333333333,40.0,10.0,0.9999999403953552
3,9,1,0.605215713246493,0.9114567765903973,0.24051971748996298,63.15326580588808,10.0,0.9999998807907104
3,9,2,0.6591221427378178,0.8812012458543736,0.6815460582384021,9.345045368898726,10.0,0.9999998807907104
3,9,3,0.6683127023632917,0.8400304976998644,0.48337636419782065,21.375626698650592,10.0,1.0
3,9,4,0.6683127023632917,0.6536593873149908,0.7707824034644498,5.9476603385152975,10.0,1.0
3,9,5,0.6785902590217407,0.8388397738646071,0.525149499107858,18.0843931756132,10.0,1.0000001192092896
3,9,6,0.7061039621049849,0.8627335351918868,0.7021918698151697,8.482243756630764,10.0,1.0000001192092896
3,9,7,0.7430439326536213,0.6945463274764975,0.5720389304610878,14.962655398084792,10.0,1.0000001192092896
3,9,8,0.7430439326536213,0.7793037967451889,0.7092113502358929,8.20033829597868,10.0,1.0
3,9,9,0.7532518354420152,0.48783759586476466,0.7154665098554461,7.953789205368715,10.0,1.0000001192092896
3,9,10,0.753258696659026,0.5715773404814277,0.5036678352602159,19.708709986745852,10.0,1.0
3,9,11,0.7571318951428218,0.869192789774196,0.7352299767400168,7.20237290742589,10.0,0.9999998807907104
3,9,12,0.760235867749399,0.6697618207604712,0.5838634779577008,14.254583057597825,10.0,1.0
3,9,13,0.764605443960051,0.4414672591042224,0.4538286759302946,24.069493755550788,10.0,0.9999998807907104
3,9,14,0.764605443960051,0.5212604173175075,0.5950969979298125,13.607966549276492,10.0,1.0
3,9,15,0.764605443960051,0.5917710093926526,0.3476720488147172,37.525475712482375,10.0,1.000000238418579
5,0,0,0.5975555384522286,1.0,0.49634406261708297,20.2946292830534,6.666666666666667,0.9999998211860657
5,0,1,0.6290687896931497,0.7467048610938375,0.5135311698448818,18.946029324843593,6.666666666666667,1.0
5,0,2,0.6290687896931497,0.7173159388616369,0.21870113239848946,71.44900065518883,6.666666666666667,0.9999998807907104
5,0,3,0.6290687896931497,0.7121310443727453,0.6779879974483708,9.499047291796659,6.666666666666667,0.9999999403953552
5,0,4,0.6290687896931497,0.8832304444288112,0.3333333333333333,40.0,6.666666666666667,0.9999999403953552
5,0,5,0.6661723077240443,0.7261451742611384,0.2407879517150846,63.060634294797495,6.666666666666667,0.9999999403953552
5,0,6,0.6661723077240443,0.7504254644757542,0.782583521406571,5.556377629895839,6.666666666666667,0.9999999403953552
5,0,7,0.6661723077240443,0.8336246028516153,0.7729288878303724,5.875601643173694,6.666666666666667,0.9999998807907104
5,0,8,0.7167478348110236,0.9378881352758487,0.7203660463884958,7.763662793754073,6.666666666666667,0.9999999403953552
5,0,9,0.7413525340472669,0.6010952994682723,0.6338942776154775,11.551002598152605,6.666666666666667,0.9999998807907104
5,0,10,0.7851547162929224,0.8068627549276592,0.7916597034550404,5.263380102225742,6.666666666666667,0.9999998807907104
5,0,11,0.7851547162929224,0.7825134457187298,0.6778405559364379,9.505463821606199,6.666666666666667,0.9999998807907104
5,0,12,0.7863414475929803,1.0,0.7004527315509045,8.552961676253421,6.666666666666667,1.0
5,0,13,0.7863414475929803,0.5153599184284294,0.522361197310577,18.287683126104653,6.666666666666667,1.0
5,0,14,0.7863414475929803,0.5578639961627888,0.45410096227141844,24.043068968538982,6.666666666666667,1.0
5,0,15,0.7863414475929803,0.5362801449852542,0.4875711452827594,21.019654656555417,6.666666666666667,1.0
5,1,0,0.6112813874798441,1.0,0.8125917080133817,4.612606555998283,6.666666666666667,1.0
5,1,1,0.6190946402252663,0.7890964082209642,0.5316520855766931,17.61858655798486,6.666666666666667,0.9999998807907104
5,1,2,0.6190946402252663,0.8248921368266137,0.3333333333333333,40.0,6.666666666666667,0.9999998807907104
5,1,3,0.6190946402252663,0.798347177383935,0.6365034962459968,11.421665580718777,6.666666666666667,1.0
5,1,4,0.6190946402252663,0.7840256426733218,0.4556554025343134,23.892818759004815,6.666666666666667,1.0
5,1,5,0.6412600704805489,0.9423809159407704,0.5453337318171205,16.67478982706147,6.666666666666667,0.9999999403953552
5,1,6,0.6412600704805489,0.7703908506131203,0.5894370760158121,13.930678631867202,6.666666666666667,1.0000001192092896
5,1,7,0.6700996084330156,0.959058847017028,0.6770652597538561,9.539250038129127,6.666666666666667,0.9999998807907104
5,1,8,0.6708658131806192,0.7131094945107795,0.7540250706767632,6.524316999233621,6.666666666666667,1.0
5,1,9,0.6971768756088178,0.7779223204765684,0.7858868517863662,5.448956111861199,6.666666666666667,1.0000001192092896
5,1,10,0.7341861603627285,0.7430161061973272,0.5585118777084452,15.809444343528206,6.666666666666667,1.0
5,1,11,0.7417500084752402,0.8498166939522382,0.6818305599644223,9.332800807642878,6.666666666666667,0.9999998807907104
5,1,12,0.7541326778313011,0.6346902858339591,0.5515074251135155,16.264244304387102,6.666666666666667,1.0000001192092896
5,1,13,0.7541326778313011,0.5803994229900529,0.6294947681258928,11.771511079501453,6.666666666666667,0.9999998807907104
5,1,14,0.7600082366238996,0.7057853738360834,0.5708199284303495,15.037319133192048,6.666666666666667,1.0000001192092896
5,1,15,0.7798557263555089,0.5429542838851287,0.49923353298678025,20.061411500836826,6.666666666666667,1.0000001192092896
5,2,0,0.5894651367680822,1.0,0.8120197100346811,4.629944018410349,6.666666666666667,0.9999999403953552
5,2,1,0.609105273102432,0.8017656662603374,0.2458557267344516,61.348522019997404,6.666666666666667,1.0000001192092896
5,2,2,0.609105273102432,0.7626919051934083,0.3333333333333333,40.0,6.666666666666667,1.0000001192092896
5,2,3,0.6206992625511338,0.7629355635933406,0.6923030654244514,8.889081962591035,6.666666666666667,1.0
5,2,4,0.6206992625511338,0.7512621834906128,0.7207168789254632,7.750147921911518,6.666666666666667,1.0
5,2,5,0.6206992625511338,0.8556448073513679,0.5370129203278342,17.24305178316837,6.666666666666667,1.0
5,2,6,0.6206992625511338,0.7906949138633581,0.3333333333333333,40.0,6.666666666666667,0.9999999403953552
5,2,7,0.6385208064563499,0.909749019532794,0.6238581288800258,12.058570809848657,6.666666666666667,0.9999998807907104
5,2,8,0.6840245663192817,0.9809823000340258,0.7699196704018734,5.976735975014954,6.666666666666667,1.0
5,2,9,0.6840245663192817,0.6890638000504098,0.601419513357159,13.254657615544971,6.666666666666667,1.0000001192092896
5,2,10,0.7256536075838335,0.6974469755020267,0.6812629323341468,9.357240869506711,6.666666666666667,1.0
5,2,11,0.7256536075838335,0.6764448830035285,0.653945475874061,10.583589516034309,6.666666666666667,0.9999999403953552
5,2,12,0.7256536075838335,0.6043650876057696,0.7995916458640339,5.012767583868542,6.666666666666667,1.0
5,2,13,0.7258439716719162,0.5889084343098917,0.6265396886516013,11.921361666716953,6.666666666666667,1.0
5,2,14,0.7470159285277679,0.7335857779283141,0.5603609478237257,15.691280910409654,6.666666666666667,1.0
5,2,15,0.7470159285277679,0.8008791868329402,0.46804840197062175,22.730623405173702,6.666666666666667,1.0000001192092896
5,3,0,0.6097683053334721,1.0,0.3333333333333333,40.0,6.666666666666667,0.9999999403953552
5,3,1,0.6097683053334721,0.9046147449807121,0.546352149120556,16.60642688455295,6.666666666666667,1.0
5,3,2,0.6146016137707695,0.67365993555915,0.6281072869266505,11.841693953051639,6.666666666666667,1.0000001192092896
5,3,3,0.6298271365636142,0.8356282256104434,0.5732802206501864,14.88695280175021,6.666666666666667,1.0000001192092896
5,3,4,0.631174149827045,0.8309434318339493,0.4799082907403666,21.674629061201458,6.666666666666667,1.0000001192092896
5,3,5,0.666145711036565,0.8013875409759338,0.5546969346180448,16.05572476035346,6.666666666666667,1.0000001192092896
5,3,6,0.666145711036565,0.8470844782140535,0.6860915388342839,9.150629133222306,6.666666666666667,1.0
5,3,7,0.6975597423929155,0.8466971486771612,0.6786815995578338,9.468899721209697,6.666666666666667,1.0000001192092896
5,3,8,0.7070997781668676,0.7906236373742017,0.7517698940892716,6.603885254315635,6.666666666666667,0.9999999403953552
5,3,9,0.7243522111216973,0.7213908596494114,0.7457333546493551,6.819237567030952,6.666666666666667,1.0
